NOME_EMPRESARIAL,NOME_CARGA,CNPJ_CARGA,CODIGO_CARGA
ATACADAO S.A.,ATACADAO LJ 158,75315333015807.0,907874
ATACADAO S.A.,ATACADAO LJ 80,75315333008002.0,907875
ATACADAO S.A.,ATACADAO LJ 82,75315333008274.0,907897
ATACADAO S.A.,ATACADÃO LJ 55,75315333005500.0,944500
ATACADAO S.A.,ATACADÃO LJ 144,75315333014401.0,944924
ATACADAO S.A.,ATACADAO LJ 228,75315333022854.0,947051
ATACADAO S.A.,ATACADAO LJ 173,75315333017346.0,947494
ATACADAO S.A.,ATACADAO LJ 47,75315333004791.0,947561
ATACADAO S.A.,ATACADAO LJ 189,75315333018903.0,948439
ATACADAO S.A.,ATACADAO LJ 152,75315333015211.0,956394
ATACADAO S.A.,ATACADAO LJ 150,75315333015050.0,956453
ATACADAO S.A.,ATACADAO LJ 62,75315333006220.0,957193
ATACADAO S.A.,ATACADAO LJ 126,75315333012620.0,959436
ATACADAO S.A.,ATACADAO LJ 253,75315333025365.0,961033
ATACADAO S.A.,ATACADAO LJ 160,75315333016021.0,961096
ATACADAO S.A.,ATACADAO LJ 312,75315333031250.0,962430
ATACADAO S.A.,ATACADAO LJ 51,75315333005178.0,963625
ATACADAO S.A.,ATACADAO LJ 69,75315333006905.0,964535
ATACADAO S.A.,ATACADAO LJ 264,75315333026418.0,965613
ATACADAO S.A.,ATACADAO LJ 245,75315333024555.0,965656
ATACADAO S.A.,ATACADAO LJ 243,75315333024393.0,966420
ATACADAO S.A.,ATACADAO LJ 217,75315333021700.0,966671
ATACADAO S.A.,ATACADAO LJ 98,75315333009831.0,969267
ATACADAO S.A.,ATACADAO LJ 148,75315333014835.0,969268
ATACADAO S.A.,ATACADAO LJ 240,75315333024040.0,971203
ATACADAO S.A.,ATACADAO LJ 56,75315333005682.0,973122
ATACADAO S.A.,ATACADAO LJ 244,75315333024474.0,982360
ATACADAO S.A.,ATACADAO LJ 305,75315333030520.0,982455
ATACADAO S.A.,ATACADAO LJ 280,75315333028038.0,989284
MANUFATURA DE BRINQUEDOS ESTRELA S A,BRINQUEDOS ESTRELA - UC 35896728,61082004000584.0,959698
ASSOCIACAO TEATRAL CASA GRANDE,TEATRO CASA GRANDE,33627100000100.0,956009
HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE RPUSP,HOSP CLINICAS - EMERGENCIA - UC 15995925,56023443000152.0,945088
REISPACK EMBALAGENS E ALIMENTOS LTDA,REISPACK MATRIZ,32220522000195.0,957673
UNIMED NORTE CAPIXABA COOPERATIVA DE TRABALHO MEDICO,UNIMED NORTE CAPIXABA COOPERATIVA DE TRA,35988963000200.0,958976
FRIGORIFICO RAINHA DA PAZ LTDA. EM RECUPERACAO JUDICIAL,RAINHA DA PAZ BOCAIUVA UC 69927740,3990431001293.0,934756
ATACADAO S.A.,ATACADAO - CD RIBEIRÃO PRETO,75315333035832.0,898187
ATACADAO S.A.,ATACADAO LJ 193,75315333019390.0,919133
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Guararapes,33492444000140.0,959198
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Borba Gato,33492444000140.0,959201
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Acre,33492444000140.0,959219
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - José Bonifácio,33492444000140.0,959419
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Clelia,33492444000140.0,960045
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Getulio Vargas,33492444000140.0,961994
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Artur Guimarães,33492444000140.0,965563
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Espanhola,33492444000140.0,971590
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Botafogo,33492444000140.0,972424
COZINHAS DO FUTURO ADMINISTRACAO DE IMOVEIS LTDA.,KC - Teodoro da Silva,33492444000140.0,974285
DOCOL INDUSTRIA E COMERCIO LTDA,DOCOL INOX,75339051001385.0,904125
BASALTO MINERACAO LTDA.,BASALTO 18 - UC 2036283971,96289723000121.0,965918
MASSFIX COMERCIO DE SUCATAS DE VIDROS LTDA,Massfix Mogi,66738790000204.0,930823
MASSFIX COMERCIO DE SUCATAS DE VIDROS LTDA,MASSFIX GUARULHOS,66738790000115.0,933219
BPREX PLASTICOS DO BRASIL LTDA,REXAM PLASTICOS - SOROCABA,1832309000100.0,71448
LG ELECTRONICS DO BRASIL LTDA,LG - Taubate - UC 166405,1166372000155.0,918874
LUNELLI INDUSTRIA DO VESTUARIO LTDA.,LUNELLI - GUARAMIRIM,12213317000276.0,72002
SMART GROUP INDUSTRIA DE LAMINADOS SINTETICOS LTDA.,SMARTGROUP NOVA HARTZ,19551393000150.0,955325
COPAGRIL INDUSTRIAL E COMERCIAL AGRICOLA PICCOLI LTDA,DEMEI COPAGRIL 90.234.972/0008-00,90234972000800.0,956419
KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA,KIMBERLY CLARK C PINTO - UC 27788955,2290277000636.0,7054
MOVECTA S.A.,LOCALFRIO - ANHANGUERA - SP,58317751000701.0,906910
INDUSTRIA MECANICA SAMOT LTDA,SAMOT DOM JAIME II - SBC SP,56912124000440.0,889847
CONDOMINIO WTORRE JK,IGUATEMI JK - TORRE 2,10915358000106.0,901515
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A,SPAL - UF Belo Horizonte,61186888009069.0,7769
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A,SPAL - UF MOGI,61186888000355.0,899596
SUPERFRIO ARMAZENS GERAIS S.A.,SUPERFRIO - VARGEM GRANDE DO SUL - SP,2060862000135.0,906719
LATICINIOS TIROLEZ LTDA,TIROLEZ - LINS - SP,55885321002075.0,907250
AUTOPISTA PLANALTO SUL S.A.,ARTERIS PLANALTO SUL - P3 UC 41861967,9325109000173.0,963896
AUTOPISTA PLANALTO SUL S.A.,ARTERIS PLANALTO SUL - P2 UC 41917288,9325109000173.0,963912
AUTOPISTA PLANALTO SUL S.A.,ARTERIS PLANALTO SUL - P1 UC 78470170,9325109000173.0,964004
AUTOPISTA PLANALTO SUL S.A.,ARTERIS PLANALTO SUL - P4 UC 41830808,9325109000173.0,964005
AUTOPISTA PLANALTO SUL S.A.,ARTERIS PLANALTO SUL - P5 UC 41734744,9325109000173.0,964066
KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA,KIMBERLY CDMA - MOGI - UC 150188312,2290277002337.0,924286
MOVECTA S.A.,LOCALFRIO - SUAPE TERMINAL II,58317751001007.0,906998
REFRIO ARMAZENS GERAIS LTDA.,REFRIO - ITAPECERICA DA SERRA U3 - SP,49363468000482.0,903634
INDUSTRIA MECANICA SAMOT LTDA,SAMOT ALTREF - SÃO PAULO SP,56912124000289.0,888858
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A,SPAL - UF SANTO ANGELO,61186888015620.0,72117
TRES CORACOES ALIMENTOS S.A.,TRES CORAÇOES - REFRESCO - UC 2069063,63310411002651.0,901199
MARTINS INDUSTRIA E COMERCIO DE PRODUTOS CERAMICOS LTDA,CERAMICA LOURDES - UC 33204098,11407473000124.0,958983
MARTINS INDUSTRIA E COMERCIO DE PRODUTOS CERAMICOS LTDA,CERAMICA MARTINS - UC 18455735,64504491000190.0,959013
BRASIL PELLET INDUSTRIA E COMERCIO LTDA,BRASIL PELLET,22626498000135.0,943870
CAPLAST COMERCIO DE EMBALAGENS LTDA,CAPLAST - UC 160322944,39636691000150.0,939476
EXTRAMIX - CONCRETO LTDA,EXTRAMIX CONCRETO - REMANSO,11517262001116.0,927643
POLI-NUTRI ALIMENTOS S.A.,POLINUTRI ALIMENTOS S.A,60210515000490.0,900022
REFRIO ARMAZENS GERAIS LTDA.,REFRIO - ITAPECERICA DA SERRA U1 - SP,49363468000300.0,903615
REFRIO ARMAZENS GERAIS LTDA.,REFRIO - ARAUCARIA - PR,49363468001020.0,904796
SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO - Lages - SC - UC 50202828,61585931000860.0,914792
SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO - GOIANINHA - UC 6003479,61585931000940.0,940243
SUPERFRIO ARMAZENS GERAIS S.A.,SUPERFRIO - RIBEIRÃO PRETO 1 - SP,2060862000305.0,906402
SUPERFRIO ARMAZENS GERAIS S.A.,SUPERFRIO - JACAREÍ - SP,2060862000801.0,906731
KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA,KIMBERLY - ELDORADO DO SUL - RS,2290277002094.0,905373
"LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.",LACTALIS - SANTA ROSA - RS,14049467002931.0,906319
MOVECTA S.A.,LOCALFRIO - ITAJAÍ- SC,58317751001350.0,907065
POLI-NUTRI ALIMENTOS S.A.,POLINUTRI ALIMENTOS SA,60210515000300.0,902733
NARDINI AGROINDUSTRIAL LTDA,NARDINI CONSUMO,48708267001560.0,959807
LATICINIOS TIROLEZ LTDA,TIROLEZ - CAXAMBU - SC - UC 31029163,55885321001850.0,920832
CONDOMINIO DO SHOPPING LEBLON,SETOR DOS OFFICES - UC 420002559,8471923000133.0,944444
METALURGICA FALLGATTER LTDA,FALLGATTER 930 - RS,92794437000243.0,72145
WETZEL S/A,WETZEL ELETRONICA - JOINVILE SC,84683671000780.0,888575
ARCOR DO BRASIL LTDA.,ARCOR - IPOJUCA PE,54360656001388.0,71712
ALLIANCE ONE BRASIL EXPORTADORA DE TABACOS LTDA.,ALLIANCE ONE -Coronel Agra UC 3092862894,33876145000100.0,935744
CERAMICA AMORIM LTDA,CERAMICA ROGI - UC 3/536096-1,8954234000180.0,958746
CERAMICA AMORIM LTDA,CERAMICA AMORIM - UC 3/299278-2,3012650000145.0,958817
MOLINI'S SUPERMERCADO LTDA,SUPER MOLINIS - PLATINA - UC 93878613,5764942000240.0,960099
MOLINI'S SUPERMERCADO LTDA,SUP MOLINIS - COR PROCOPIO - UC 46191356,5764942000321.0,960100
MOLINI'S SUPERMERCADO LTDA,SUP MOLINIS - BANDEIRANTES - UC 57766630,5764942000593.0,960129
MOLINI'S SUPERMERCADO LTDA,SUP MOLINIS - GUILHERME - UC 56925751,5764942000402.0,960130
MOLINI'S SUPERMERCADO LTDA,SUP. MOLINIS - TIRADENTES  - UC 43760457,5764942000755.0,967319
INDUSTRIA E COMERCIO DE EMBALAGENS MAXIPLAST LTDA,MAXPLAST - SERAFINA CORREA - RS,1731676000460.0,898528
NOVA CREDEAL INDUSTRIA DE CADERNOS S.A.,NV CREDEAL - SERAF CORREA-UC 3082859938,34178263000107.0,70490
BASF SA,BASF JABOATAO - 0896117025,48539407000118.0,936911
EMBU S A ENGENHARIA E COMERCIO,EMBU - ITUPEVA - SP,61322558001907.0,909191
EBF EMPRESA BRASILEIRA DE FUNDIDOS LTDA,EBF FUNDIDOS,10381727000110.0,958340
NIDEC GLOBAL APPLIANCE BRASIL LTDA,NIDEC COMPONENTES ITAIÓPOLIS - SC,29958609000400.0,72026
MAHLE BEHR GERENCIAMENTO TERMICO BRASIL LTDA,MAHLE BEHR II - UC 41927214,56167091000109.0,932799
COPPER BARRAS INDUSTRIA E COMERCIO DE METAIS SOCIEDADE UNIPESSOAL LTDA,COPPERBARRAS,40172765000123.0,922420
ITALO SUPERMERCADOS LTDA,ITALO 22-CTBA UC 1944304,4768477002205.0,955673
LUCIANE INDUSTRIA MOVELEIRA LTDA,LUCIANE - FILIAL - UC 37681338,73500480000204.0,922800
ASB BEBIDAS E ALIMENTOS LTDA,ASB BEBIDAS PERUS,9285874000107.0,901500
ACCO BRANDS BRASIL LTDA.,TILIBRA - FORONI 2001 -,44990901000739.0,915102
ACCO BRANDS BRASIL LTDA.,TILIBRA - FORONI MTZ- - UC MTE0001213,44990901000577.0,915103
LEAR DO BRASIL INDUSTRIA E COMERCIO DE INTERIORES AUTOMOTIVOS LTDA.,LEAR LAVRAS,1998585002197.0,957354
AMBEV S.A.,AMBEV - UBERLÂNDIA CAPTACAO,7526557003559.0,939436
AMBEV S.A.,AMBEV CAPTACAO PONTA GROSSA - 95403418,7526557002749.0,944309
AMBEV S.A.,AMBEV - CDD OSASCO - UC 203864192,7526557010504.0,946213
AMBEV S.A.,AMBEV - ROTULOS - SP - UC MTE0005214,7526557005500.0,952051
LEVE MAIS ATACADISTA LTDA,LEVE MAIS PARQUE DOS MAIAS,47536983000572.0,922515
LEVE MAIS ATACADISTA LTDA,LEVE MAIS FILIAL 04 GRAVATAI,47536983000653.0,935735
LEVE MAIS ATACADISTA LTDA,LEVE MAIS PINHAL,47536983000491.0,937487
LEVE MAIS ATACADISTA LTDA,LEVE MAIS FILIAL 03 SANTA MARIA,47536983000220.0,941752
LEVE MAIS ATACADISTA LTDA,LEVE MAIS MATRIZ VIAMAO,47536983000149.0,951333
INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL,HOSPITAL ADVENTISTA,43586122000971.0,959597
PLASTILIT PRODUTOS PLASTICOS DO PARANA S/A,PLASTILIT MAT - Palmeira - UC 72445475,80550452000267.0,897369
GALICIA DESENVOLVIMENTO IMOBILIARIO LTDA.,GALICIA - SUMARÉ - UC 13098560,8081619000180.0,71156
COMPANHIA BRASILEIRA DE CARTUCHOS,CBC CARTUCHOS - MONTENEGRO - UC 5048230,57494031001054.0,934063
WEG-CESTARI REDUTORES E MOTORREDUTORES S.A.,WEG CESTARI GEREMIA,14759173000283.0,897065
UNIQUE GARDEN EMPREENDIMENTOS HOTELEIROS INDUSTRIA E PARTICIPACOES LTDA.,UNIQUE GARDEN - UC 13758314,2286568000146.0,959754
UNIQUE GARDEN EMPREENDIMENTOS HOTELEIROS INDUSTRIA E PARTICIPACOES LTDA.,UNIQUE GARDEN - UC 15800431,2286568000146.0,959773
BROTO LEGAL ALIMENTOS S.A.,BROTO - CAMPINAS - SP,62901210000108.0,900475
M. LEITAO INDUSTRIA TEXTIL LTDA.,M LEITAO INDUSTRIA TEXTIL LTDA,5140762000107.0,960753
M. LEITAO INDUSTRIA TEXTIL LTDA.,M LEITAO INDUSTRIA TEXTIL LTDA II,5140762000107.0,960772
ALSCO BRASIL LTDA,ALSCO - VILA MARIA - SP,33325184001786.0,904416
BASALTO PEDREIRA E PAVIMENTACAO LTDA,BASALTO 01 LEME,48302640000859.0,908384
CENTRAIS DE ABASTECIMENTO DO RIO GRANDE DO SUL SA,CEASA,92983147000167.0,959781
BASALTO PEDREIRA E PAVIMENTACAO LTDA,BASALTO 15 PARELHEIROS PEDREIRA,48302640001740.0,907954
BASALTO PEDREIRA E PAVIMENTACAO LTDA,Basalto B15 Parelheiros Areia,48302640000182.0,938301
METALURGICA RINNERT LTDA,BALANCAS RINNERT LTDA,47228039000124.0,966101
METALURGICA RINNERT LTDA,METALURGICA RINNERT LTDA,36152765000194.0,966191
COOP - COOPERATIVA DE CONSUMO,COOP COPERATIV - ITAVUVU - SOROCABA SP,57508426002626.0,888901
COOP - COOPERATIVA DE CONSUMO,COOP COPERATIV - BARAO DE MAUA,57508426002030.0,889968
CONDOMINIO PONTEIO LAR SHOPPING,PONTEIO LAR SHOPPING,699724000175.0,71390
ITAMBE ALIMENTOS LTDA.,ITAMBÉ GUANHÃES MG,16849231000708.0,70888
BASALTO PEDREIRA E PAVIMENTACAO LTDA,BASALTO 13 BURITAMA,48302640001405.0,908383
COOP - COOPERATIVA DE CONSUMO,COOP COPERATIV  J NABUCO - SBC - SP,57508426000500.0,890187
COOP - COOPERATIVA DE CONSUMO,COOP COPERATIV - GIOVANNI P  - 203471136,57508426006885.0,938963
CONDOMINIO SHOPPING PEIXOTO,SHOPPING PEIXOTO 981717,27435220000102.0,958853
POSITIVO EDUCACIONAL LTDA.,POSITIVO - CAND HARTMANN - UC 35153997,2343359000197.0,955777
BASALTO PEDREIRA E PAVIMENTACAO LTDA,BASALTO 16 SANTA ISABEL,48302640001820.0,908386
BASALTO PEDREIRA E PAVIMENTACAO LTDA,BASALTO 07 ITAPECIRICA,48302640000930.0,907952
BASALTO PEDREIRA E PAVIMENTACAO LTDA,BASALTO 14 CACHOEIRA,48302640001073.0,907953
PERFILADOS RIO DOCE LTDA,PERFILADOS RIO DOCE - SERRA - ES,3461082000240.0,908295
HOTEIS SALINAS S/A,Hotel Salinas,9276932000136.0,962175
COOPERATIVA SUDESTE DE ELETRIFICACAO RURAL LTDA,COSEL 2078,89494132000120.0,955611
COOPERATIVA SUDESTE DE ELETRIFICACAO RURAL LTDA,COSEL 1571,89494132000120.0,960556
GRANJA PINHEIROS LTDA,GRANJA PINHEIROS - GRÃO PARÁ - UC 4749,87702528001081.0,940975
CONCESSIONARIA DO BLOCO SUL S.A.,Foz do Iguaçu - 19452314,42130537000205.0,964102
CONCESSIONARIA DO BLOCO SUL S.A.,Curitiba TPS - 33859434,42130537000973.0,964861
FRESKIMASSAS INDUSTRIA E COMERCIO LTDA,FRESKIMASSAS INDUSTRIA E COMERCIO,2832894000373.0,959693
CAJUINA SAO GERALDO LTDA,CAJUINA SÃO GERALDO LTDA,6942221000165.0,912864
ALUMET FUNDICAO DE METAIS LTDA,ALUMET FUNDICAO DE METAIS LTDA,19942221000107.0,966075
SHG SEMENTES E SERVICOS LTDA,SHG SEMESNTES - GRANEL - UC 400040888,37302618000116.0,906325
PLASTGIL INDUSTRIA E COMERCIO DE PLASTICOS LTDA,Plastgil Industria e Comercio de,11712231000144.0,955550
CIB MINERACAO LTDA,CIB MINERACAO LTDA UC 19452861,3816593000157.0,951596
URBIA GESTAO DE PARQUES SPE S.A.,EMA MTE0007637,35814889000125.0,958209
URBIA GESTAO DE PARQUES SPE S.A.,MARQUISE MTE0008663,35814889000125.0,958210
URBIA GESTAO DE PARQUES SPE S.A.,AUDITORIO MTE0014587,35814889000206.0,958236
URBIA GESTAO DE PARQUES SPE S.A.,CANIL MTE0009470,35814889000125.0,958238
URBIA GESTAO DE PARQUES SPE S.A.,OCA MTE0011017,35814889000125.0,958239
URBIA GESTAO DE PARQUES SPE S.A.,ORNAME MTE0010195,35814889000125.0,958254
URBIA GESTAO DE PARQUES SPE S.A.,PACUBRA MTE0009230,35814889000125.0,958272
NHL - REQUALIFICADORA DE VASILHAMES PARA GLP LTDA,NHL REQUALIFICADORA DE VASILHAMES,2505153000116.0,960386
NHL - REQUALIFICADORA DE VASILHAMES PARA GLP LTDA,NHL REQUALIFICADORA DE VASILHAMES BETIM,2505153000205.0,963301
STOCK TECH S.A. ARMAZENS GERAIS,STOCK TECH - CAUCAIA - CE,1306014000877.0,908339
BASTECK ALIMENTOS S/A,BASTECK - UC 9/4787811-1,15488031000291.0,959618
HARALD INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,Harald Planta 2,88304001001657.0,957253
COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA,COPACOL JOTAESSE - UC 48848832,76093731002134.0,940641
SUPERMERCADO NORDESTAO LTDA,SUPER NORDESTAO - TIROL - LOJA 07,8030363003105.0,902434
SUPERFRIO ARMAZENS GERAIS S.A.,SUPERFRIO CAMBE - UC 105383481,2060862001379.0,939999
BRITAGEM VOGELSANGER LTDA,VOGELSANGER PALHOÇA - UC 31165059,84689066000392.0,923833
BRITAGEM VOGELSANGER LTDA,VOGELSANGER  TAPUIA - UC 57743964,84689066000473.0,965661
CURTUME KOROBRAS LTDA,KOROBRAS ACRE,8673273000451.0,937920
OWENS-ILLINOIS DO BRASIL INDUSTRIA E COMERCIO LTDA,CIV - VITÓRIA DE SANTO ANTÃO,8910541000673.0,71307
COOPERATIVA JURITI,COOP JURITI FILIAL - MASSARANDUBA - SC,84093137000128.0,909416
MELITTA DO BRASIL INDUSTRIA E COMERCIO LIMITADA,MELITTA VARGINHA - UC 3009020507,62000278004618.0,932822
METALURGICA SCHADEK LTDA,METAL SCHADEK - PORTO FELIZ 2 - SP,60851417000190.0,911221
CONDOMINIO WTORRE JK,COND JK IGUATEMI-TORRE D UC 201324743,10915358000106.0,933354
CONDOMINIO SHOPPING CENTER LAPA,SHOP CENTER LAPA - LOJAS,1143325000196.0,903455
SUPERMERCADO NORDESTAO LTDA,SUPER NORDESTAO PARAÍBA - UC 5/9980313-2,8030363004098.0,947627
SUPERFRIO ARMAZENS GERAIS S.A.,SUPERFRIO ARAPONGAS - UC 92496202,2060862001026.0,939512
CONDOMINIO GRAMADO BUONA VITTA RESORT SPA,BUONA VITTA - GRAMADO - UC 4002196283,42383685000142.0,955930
COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA,COPACOL - INCUB NOVA AURORA - PR,76093731000948.0,907014
COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA,COPACOL CSC - UC 35604239,76093731001596.0,939013
COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA,COPACOL MELISSA - UC 104484942,76093731006393.0,939014
CRUZEIRO DO SUL EDUCACIONAL S.A.,CRUZEIRO DO SUL SAO MIGUEL - MTE0003904,62984091000951.0,945419
DENTAL MORELLI LTDA,DENTAL MORELLI - SOROCABA - FILIAL,65441255000216.0,908294
FRIOZEM ARMAZENS FRIGORIFICOS LTDA,FRIOZEM RECIFE - UC 6762160,14605065000507.0,941360
FRIOZEM ARMAZENS FRIGORIFICOS LTDA,FRIOZEM SALVADOR - UC 11005284,14605065000418.0,935184
FRIOZEM ARMAZENS FRIGORIFICOS LTDA,FRIOZEM MARACANAU - UC 1215540,14605065001147.0,71377
ICL AMERICA DO SUL S.A.,ICL AMERICA DO SUL - JACAREI II,60398138001356.0,902274
"LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.",LACTALIS POUSO ALTO MG - UC 3009014242,14049467000998.0,925551
MELITTA DO BRASIL INDUSTRIA E COMERCIO LIMITADA,MELITTA AVARÉ - SP - UC 3031094300,62000278001198.0,889842
MERCUR S A,MERCUR II,93896397000203.0,889503
ASSOCIACAO DOS LOCATARIOS DO TERMINAL DE CARGAS VIA RIO BUSINESS PARK,VIA RIO 30001764,7925444000187.0,962871
COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA,COPACOL PALMITOLANDIA - UC 48998893,76093731006121.0,938791
COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA,COPACOL UNIVERSO - UC 35698110,76093731001162.0,940115
BEKAERTDESLEE BRAZIL INDUSTRIA E COMERCIO DE ARTIGOS TEXTEIS LTDA.,DESLEE - NOVA ODESSA - UC 4003388039,4816261000135.0,954345
FASTPLAS AUTOMOTIVE LTDA.,FASTPLAS - DIADEMA - SP,3760713000141.0,909422
FASTPLAS AUTOMOTIVE LTDA.,FASTPLAS - FAB V - DIADEMA - SP,3760713000141.0,909402
SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN,HOSPITAL ALBERT EINSTEIN - PERDIZES,60765823001292.0,889016
JSL S.A.,JSL - CABO STO AGOSTINHO - UC 587751,52548435018469.0,937426
JSL S.A.,JSL - MOGI DAS CRUZES - SP,52548435002708.0,907033
PERNOD RICARD BRASIL INDUSTRIA E COMERCIO LTDA,PERNOD RICARD - RESENDE - RJ,33856394001377.0,899943
SOMAVE AGROINDUSTRIAL LTDA,2717501 - SOMAVE PASSO FUNDO,6353241000524.0,957272
SEMENTES GOIAS LTDA,SEMENTES G FAZENDA LAGE - UC 10019696653,3482332000148.0,943974
CONDOMINIO WTORRE JK,SHOP JK IGUATEMI - TORRE E - UC201327347,10915358000106.0,924127
SUPERMERCADO NORDESTAO LTDA,SUPER NORDESTAO - CAPIM MACIO - LOJA 04,8030363001234.0,902711
SUPERMERCADO NORDESTAO LTDA,NORDESTAO - LAGOA NOVA - LOJA 03,8030363000939.0,902433
SUPERMERCADO NORDESTAO LTDA,SUPER NORDESTAO - N PARNAMIRIM - LOJA 08,8030363003440.0,903836
SUPERMERCADO NORDESTAO LTDA,SUPER NORDESTAO - SUPER FACIL,8030363003369.0,903965
SUPERMERCADO NORDESTAO LTDA,SUPER NORDESTAO PONTA NEGRA - UC 2762295,8030363003873.0,933723
SUPERMERCADO NORDESTAO LTDA,NORDESTAO SUPER FACIL II - UC 2803791,8030363003792.0,933924
TREVES DO BRASIL LTDA,TREVES - QUATRO BARRAS - PR - 39498921,2318175000177.0,921183
MAXI RUBBER INDUSTRIAS QUIMICAS LTDA,MAXI RUBBER DIADEMA,283822000127.0,958226
GRANITI INDUSTRIA COMERCIO E EXPORTACAO LTDA,GRANITI - 9501020,981756000169.0,924772
PALLADIUM UMUARAMA ADMINISTRADORA DE SHOPPING CENTERS LTDA,PALLADIUM UMUARAMA UC 105018520,24623275000140.0,963976
METALURGICA METAL SERVI LTDA,TRIMETAL uc 3085673073,6109754000160.0,964924
METALURGICA METAL SERVI LTDA,METALSERVI uc 3085310304,1443254000147.0,964997
OSVALDO PERIM SUPERMERCADOS LTDA,PERIMSUPER - 62,27735448000614.0,901213
AGRICAL INDUSTRIA E COMERCIO LTDA,Agrical,5084585000199.0,957885
DPC PACK INDUSTRIA E COMERCIO LTDA,DPC PACK,29812495000135.0,961560
SUPERFRIO ARMAZENS GERAIS S.A.,SUPERFRIO CAMPO GRANDE - UC 10/3210420-0,2060862001700.0,940095
ULTRACARGO LOGISTICA S.A.,ULTRACARGO ARATU - UC 927393,14688220000164.0,940992
TEXTIL CARMEM LTDA,TEXTIL CARMEM BENEDITO BELLI 4001291200,59466003000168.0,943886
COPERAGUAS COOPERATIVA AGROINDUSTRIAL,Coperaguas Campo Novo do Parecis MT,4463344001240.0,959637
COPERAGUAS COOPERATIVA AGROINDUSTRIAL,Coperaguas Copel UC 85033464,4463344000864.0,961551
COPERAGUAS COOPERATIVA AGROINDUSTRIAL,Coperaguas 250 Celesc,4463344000350.0,961591
COPERAGUAS COOPERATIVA AGROINDUSTRIAL,Coperaguas 87 Celesc,4463344000198.0,961610
COPERAGUAS COOPERATIVA AGROINDUSTRIAL,COPERAGUAS ENERGISA SORRISO 440,4463344001321.0,967372
COPERAGUAS COOPERATIVA AGROINDUSTRIAL,COPERAGUAS UC 1000109858,4463344001160.0,989194
PRIME GRANITOS E MARMORES LTDA,PRIME GRANITOS E MARMORES,23176643000196.0,936187
BINSIT COMPONENTES AUTOMOTIVOS LTDA,NG BORRACHA UC 3091353516,2777400000133.0,958977
BINSIT COMPONENTES AUTOMOTIVOS LTDA,BINSIT UC 3095679591,12423710000103.0,958981
CERAMICA SANTA MARIA LTDA,CERAMICA SANTA MARIA - 59760,27957349000172.0,959010
GALUTTI AUTOMOTIVE INDUSTRIA METALURGICA LTDA,GALUTTI - UC 200862270,6037638000183.0,960368
FERREIRA COSTA & CIA LTDA,F COSTA SE,10230480001293.0,905800
MILGRAN GRANITOS LTDA,MILGRAN - 160443442,13453891000183.0,925520
SIP SIDERURGIA LTDA,SIP,2454802000105.0,955909
CONTINENTAL STONES DO BRASIL LTDA,CONTINENTAL STONES,5756643000183.0,939474
ARGIZA INDUSTRIA CERAMICA LTDA,ARGIZA - 143514,34611252000179.0,959197
M A DE MORAES ARTEFATOS CERAMICOS LTDA,M A DE MORAES,11878198000127.0,958826
CONDOMINIO DO WEST SHOPPING - RIO,CONDOMINIO DO WEST SHOPPING - RIO,1946522000143.0,900855
CONDOMINIO DO WEST SHOPPING - RIO,West Shopping 450,1946522000143.0,956173
